final_review_id,manual_keep,manual_label,severity_level,manual_notes,review_status,strict_score,strict_signal_count,strict_signals,review_text,airline_name,recommended,over_all_rating,route,review_date,date_flown,trip_verified,source_dataset,source_note,candidate_rank,recommended_action,manual_reason,exclusion_hints,review_header,type_of_traveller,seat_type
REAL-VA-026,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,My dad was supposed to be home yesterday but his flight was cancelled and he had to spend the night at the airport. The phone lines had very long holds of over and 90 minutes if you could actually get through. After waiting an hour and a half on hold my mom was disconnected. Rather than teaching staff how to deal with tired and frustrated people waiting they simply sent in armed security guard and threatened to arrest anyone who was rude to Air Canada staff. I just want my dad to be home. I am still waiting for him.,air-canada,no,1,barcelona_to_vancouver_via_montreal,01-07-19,june_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",26,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""flight was cancelled""",business,economy_class
REAL-VA-027,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,13,3,direct_threat; harassment_discrimination; physical_violence,"They woke me up to put my mask over my nose. I went back to sleep and it happened again. After being harassed by not one but 3 flight attendants, they had a red coat pull me aside once we landed and barade me some more. They even threatened to kick me off of the next flight if I didn't sit there and take it. I'm comfortable with the fact that I will never fly with them again. I knew I should have flown on Southwest.",delta-air-lines,no,1,kansas_city_to_ft._lauderdale_via_atlanta,22-02-22,february_2022,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",27,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; physical violence or assault/fight language",,"""I will never fly with them again""",couple_leisure,economy_class
REAL-VA-028,yes,violent_aggressive,high,"reported physical confrontation or violence-related act; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,13,3,direct_threat; harassment_discrimination; physical_violence,"I am taken aside for ""random"" screening where I am essentially strip searched. I am told by the strip searcher that this has nothing to with Jamaica security and ordered by the airline. After the delay I come aboard the plane and tell the flight attendant that your airline has some nerve. Harassing a trusted traveler (or frankly anyone) with a strip search. I was quite angry and was told to sit down and shut up (not literally) or I will be removed from the plane. I sit down very angry talking with the wife. The attendant then goes to get her supervisor who I to throw me off the plane and remove my bag. The pilot was very approving as well.  I was thrown off the plane and told to take a flight many hours later (somehow I would not be a terrible threat to another crew from the same airline on the same day, go figure!) though my wife was welcome to go and the bag will be sent with her as she needed it as well. Of course that did not happen. The bag was kept at the airport and slow rolled to me so I would have trouble rebooking on a non garbage airline. I was handed an orange ""bad boy warning"" after I was kicked off the plane and humiliated twice in the span of 20 minutes publicly by this excuse of an airline. Of course the warning requirement is by definition supposed to be given before one is kicked off a flight. They make the announcement ""if you don't listen to us we will not (take your money to) let you fly with us. The gate agents were not much better. But then again they also get paid at the end of the week regardless so. Fly anyone else but this airline if you are lucky enough to live in a non monopolistic region",jetblue-airways,no,1,montego_bay_to_new_york_jfk,21-01-22,january_2022,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",28,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; physical violence or assault/fight language",,"""thrown off the plane""",family_leisure,economy_class
REAL-VA-029,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"Every time I fly it's with the same roller board and the same boot bag for my tall boots (I train horses). Both items are always carried on no problem, the one goes over head and the boots under the seat - except tonight. I was stopped before going through security and told my roller bag was too big. I went to their kiosk across from security where it tuned out the Mobile boarding pass scanner wasn't working so he entered my info twice manually before deciding his system didn't work and I had to go to the desk. Annoyed I went around the corner and moved the jacket into my boot bag so the suitcase would fit in their bin. I went back to security where they didn't even ask to check the size of my bag but then told me my boot bag was too big. Keep in my my friend had gone through security with the same boot bag with her helmet attached to it not 5 minutes before and had not been stopped. Both the manager from United Airlines was incredibly rude as was the security staff. The manager threatened to not let me on the flight - all this over bags that easily fit on the flight and that had both been carried on all of my other United flights including the one to CA 3 days earlier. United is a highly short sighted company with a very poor customer service vision and corporate culture. They don't realize that by ruining a clients experience before they even get on the flight they breed a culture of rudeness. I am normally a model passenger - kind to other passengers, nice to the flight attendants, complimentary to the pilots - after this I have no reason to look at a United Airlines  staff member in the eye, clear my trays from the security line, or engage in any kind of pleasantries. I'll for sure be looking to avoid United travel in the future.",united-airlines,no,1,sfo_to_iad,06-10-15,october_2015,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",29,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,routine_security_check,"""looking to avoid United travel""",business,economy_class
REAL-VA-030,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; police/security conflict, intervention, detention, removal, or threat context",assistant_manual_check_completed,13,3,direct_threat; police_security_conflict; staff_passenger_conflict,"Emirates was the best airline to travel once upon a time. Missed my flight connection due to delay by the airline. Close to 300 passengers with similar issues greeted by 2 people on the counter. After complaining the staff called security who threatened the passengers for taking away their passport as if they have any legal right to do so. They also told passengers not to make any noise. In addition the last time I have checked in to Emirates at JFK I have been asked to place my hand carry so they can weigh it, no word of getting late, how are you, welcome, nothing. End result : 5 hours later; 6 more hours lay over, $15 meal voucher. This is unacceptable.",emirates,no,1,jfk_to_khi_via_dxb,03-11-15,february_2015,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",30,priority_review_likely_violent_aggressive,direct threat/threatening language; police/security conflict or intervention context; staff/passenger conflict with aggression/abuse context,,"""this is unacceptable""",couple_leisure,economy_class
REAL-VA-031,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"My flight was scheduled at 11pm and I got to the airport at around 4pm since you'll never know how bad the traffic is and I was concerned about how long the line is at the bag drop area. At around 5pm, I had completed the carry on screening at the immigration area, so obviously next step is to head to your assigned gate. Upon reaching our gate, it surprised me a little bit because there's another screening before I can finally enter my gate (screening area was literally right next to the it). Made me think like ""okay it's fine that they are taking security seriously"" but at the same time, it's ridiculous! No structure at all. No priority lane for senior/handicap/pregnant people). Only 1 line for everyone. On top of that, when you want to use the restroom, which is literally behind your assigned gate but apparently not part of any gate, you have to ""exit your gate"". Of course, when you wanna enter the gate again, you have to go through that BS screening process. Imagine if you have medical condition that's not visible, like diabetes or bladder condition, and you had to go to the bathroom every single time. Sure you can ask for assistance but staff at NAIA terminal 1, also Philippine Airlines staff, are not approachable. Discrimination among their co-Filipinos are apparent. Staff were very friendly and considerate with foreigners. Since I was at the airport very early, I had to have water and food. Which is reasonable I think. Apparently, for Philippine Airlines, it wasn't. Since my family and I are at the gate, we were thinking, it was okay to bring in food. We also asked a staff who assisted a person in a wheelchair if it was okay to bring food ""inside the gate"" and we were told it was ""okay"". My boyfriend and I got my family food, coffee, and water but when we got back to the gate screening area we were told that drinks/liquid are not allowed. This made me furious! It's not as if drinks are at the airport airport are cheap. Employees also are implying that we toss what we just bought! Very ridiculous. Signs should have been a must. Anyway, as a work around, we went to the area where we can eat and drink (outside the ""gate""). As my boyfriend and I are finishing the food/drinks, Philippine Airlines staff were pressuring us to go to the screening area even though they see that we are still eating and trying to eat as fast as we can, threatening that if we don't cooperate, they won't let us board the plane. Staff are very rude, instead of guiding passengers about the rules and regulation of the place, they make the customers lives awful! It's 2023 and things need to change. It's very sad to see that the country's biggest airline treats it's customer this way.",philippine-airlines,no,1,manila_to_san_francisco,29-06-23,june_2023,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",31,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""they make the customers lives awful""",family_leisure,economy_class
REAL-VA-032,yes,violent_aggressive,high,"reported physical confrontation or violence-related act; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,harassment_discrimination; physical_violence; staff_passenger_conflict,"We asked the fight attendant if can we sit together, he said that the plane will be imbalanced. Seriously this is the reason he had to give me and humiliated me front of everyone. You need to start training your staff for better experience for the customer.",jetstar-airways,no,1,christchurch_to_auckland,20-12-21,december_2021,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",32,priority_review_likely_violent_aggressive,"harassment, humiliation, racism, or discrimination language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context",,"""need to start training your staff""",couple_leisure,economy_class
REAL-VA-033,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"KLM operated the first leg of the flight, but the 2nd leg was Delta. Despite being on a Delta flight in the correct seat (confirmed by Delta flight attendant, Delta customer service, Delta boarding pass, and emailed itinerary) the KLM agent came onto the Delta plane and berated me and threatened me to get out of my assigned seat. This created a big humiliating spectacle! I paid for the seat that Delta assigned me and confirmed and the KLM gate agent had no right to treat me the way she did or to remove me from my seat.",klm-royal-dutch-airlines,no,1,copenhagen_to_salt_lake_city_via_amsterdam,28-11-23,november_2023,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",33,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,“KLM agents were extremely rude”,couple_leisure,premium_economy
REAL-VA-034,yes,violent_aggressive,medium-high,"staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,aggressive_abusive; physical_violence; staff_passenger_conflict,"First pre-landing PA: “My colleague and I had a very long week with British Airways, so we are dimming the lights as we don’t want you to see our faces. If you are afraid of the dark - just look at the passenger next to you”. Although clearly not the purser’s intent, it sounded like a mocking and very careless of people with aero / darkness phobias who may have a panic attack after such a joke. Very inconsiderate and damages BA’s brand as a safe, accessible and a trusted airline. Second PA after landing was: “if you’d like to make a complaint, go call EasyJet”. I felt genuinely insulted by this “joke”. BA charged an abusive fee. In the end, I literally had to beg the rude and dismissive ground staff in Madrid not to check my roller bag at gate because I recently had surgery and needed to hold onto it to walk. Instant noodles which I purchased onboard were barely edible. All cabin crew except from one disappeared at the galley where they were loudly chatting and laughing and looked at me as a nuisance even when I just wanted to pass through them to visit the lavatory. And then the chief purser effectively announces that if anyone is unhappy they can go fly someone else. Wake up, BA! You are already worse than EasyJet and Ryanair in terms of value for money!! I note that only ones who found the purser’s jokes funny were the other cabin crew who made a few vulgar laughs, while passengers remained dead silent. I can understand airlines scaling back services to cut costs. I will never understand how you can allow your staff to openly mock and insult your passengers. I am a BA Silver member and have been a loyal BA customer for years. A disgrace.",british-airways,no,1,madrid_to_london_heathrow,25-04-24,april_2024,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",34,priority_review_likely_violent_aggressive,aggressive or abusive language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,,"""mock and insult your passengers""",business,economy_class
REAL-VA-035,yes,violent_aggressive,high,"reported physical confrontation or violence-related act; police/security conflict, intervention, detention, removal, or threat context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,aggressive_abusive; physical_violence; police_security_conflict,"To my surprise the Business Class lounge for 1st and Club customers at the airport was a pleasant shared lounge and the British Airways flight was the only one leaving at this hour. It was very nice - considerably better than the dive at Antigua. It was light and airy, very comfortable seats and some decent snacks and a well equipped bar. We enjoyed our stay there. It was some trek to the plane. As I entered the front forward door and made my way to seat 1A a lady FA almost grabbed me and snatched at my boarding pass - ""we have to see it,"" she said sharply, ""its a security process."" I was startled at the aggressive tone as if I was trying to sneak on the plane. Very strange as I had passed three boarding pass checks anyway. Pre flight drinks was the usual lukewarm champagne. Plane left on time to the minute. There were five empty seats in 1st. I found my miserable looking, ever thinning pillow (they get smaller with every flight to save money) and went looking to sneakily find another. Can you believe this! Five empty seats. Four empty overhead bins. One remaining pillow in the fifth bin! (Which I grabbed). Even with two - on lie flat I had hardly any head support. My wife asked for a 2nd pillow. ""Sorry madam we have none to spare."" Dinner started with Quinoa Salad and smoked trout. It was alright. Cream of broccoli soup likewise alright. Balsamic honey glazed chicken for mains was a disaster. Dried out. Unedible. FAs made up my bed. It was hard as rock and very uncomfortable. I slept not for one minute. Nor did my wife. Nor did the lady in the adjacent seat. I flew the A380 in 1st, last spring to Singapore and slept for 5 hours - but it was far more softer to sleep on. I can only surmise the seat, about five years old - was worn out. (The side areas were also very grubby). We both embarked totally shattered. The plane generally was very tired. Worn carpets that really should be replaced. The usual cheap amenities bag rounded off the usual poor experience with BA 1st Class. The IFE was very dated. One wonders if the BA board every think of flying with an Asian or Middle Eastern carrier to discover what true 1st Class should look like. FAs - apart from the rude one - were great. The landing at LGW was by a highly skilled pilot - and in 35 years of travel the softest touchdown I can recall.",british-airways,no,3,uvf_to_lgw,16-12-16,december_2016,,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",35,priority_review_likely_violent_aggressive,aggressive or abusive language; physical violence or assault/fight language; police/security conflict or intervention context,,"""It was hard as rock and very uncomfortable""",couple_leisure,first_class
REAL-VA-036,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"It was pretty humiliating, and the staff were incredibly rude. When I complained about it, the customer service lady threatened to cancel my return ticket and actually dismissed me with a 'dusting off her hands' motion. They have completely ignored my request for a refund (it left me £233 out of pocket and with a ruined trip. It took all day just to get home).",air-france,no,1,birmingham_to_paris_via_budapest,23-09-22,april_2022,Not Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",36,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,"""the staff were incredibly rude""",solo_leisure,economy_class
REAL-VA-037,yes,violent_aggressive,high,explicit threat in airline/security/staff context,assistant_manual_check_completed,12,3,direct_threat; aggressive_abusive; police_security_conflict,"What an atrocious check-in experience traveling to the US. Stay away unless you're on a visa waiver, visa, permanent resident or US citizen. The check-in supervisors have zero idea how to deal with anything else and are a combination of poorly trained, arrogant, aggressive and power tripping. Two supervisors were involved and they were both the same. They don't know that other forms of US travel authority exist (a US Advance Parole combo card in this case). They had no idea how to type the Advance Parole combo card into their computer, so just wildly guessed, with one attempt before giving up. The computer then said I wasn't cleared to fly, because they'd typed in garbage data, which they insisted was what was going to happen ""because we don't have the authority to override the system"". Instead of just saying ""I'm not sure how to process this card, let me call someone who can help me"" their *first* opening approach is to say ""we have to offload you because you don't have a visa or permanent resident card and that's what our systems require"". No attempt to solve the problem and understand. Utter aggressive refusal to let me explain what an Advance Parole card is and that I am indeed allowed to fly to the US, you just have to call someone who knows what this card is. Literally I was trying to show them my phone and get them to read a paragraph from a US government website explaining what an Advance Parole combo card was and that it grants travel authority. They refused to read it - ""I don't care what that says because we have to do what the computer says and it says to offload you"". No matter that the computer only said that because they didn't know how to type this card in! Finally they call US immigration, after about 20 minutes of telling me they are going to offload me and aggression. They keep calling the combo card an ""Employment Authorization Document"". It has that in big print along the top, and the Advance Parole part in little print along the bottom. I keep trying to explain that it's a 2-in-1 combo card and to read the sentence on the bottom when talking to US immigration. ""We know what to say"". US Immigration answers, they refuse to read the bottom of the card, calling it an Employment Authorization Document and looking at me smugly. After many minutes on the phone the person on the other end finally asks them what is on the bottom of the card and they read it out with a grimace. About 30 minutes in after countless threats of offloading and one threat of calling airport police ""because we don't like you"" I am cleared to fly. They don't say a word to me, refuse to look at me. Just pass my passport to a check-in counter worker and say ""he's cleared to fly"". The in-flight experience was great, a near new Boeing 787. It was all destroyed by those power tripping poorly trained check-in supervisors who shouldn't be anywhere near a customer facing role.",air-canada,no,1,brisbane_to_san_francisco_via_vancouver,08-11-17,november_2017,Verified Review,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",37,priority_review_likely_violent_aggressive,direct threat/threatening language; aggressive or abusive language; police/security conflict or intervention context,,"""poorly trained check-in supervisors""",solo_leisure,economy_class
REAL-VA-038,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; harassment_discrimination; staff_passenger_conflict,"Exit row seats must be upgraded in advance on the website at a cost of $180 per person per one-way flight. First of all, this is racial discrimination. On the return flight from Alaska to Seattle, for some reason, the boarding pass for the flight from Seattle to Narita was not issued in Alaska Anchorage, and I was instructed by the ground staff to collect it in Seattle. When I asked the staff at the counter in Seattle, they had arbitrarily changed my pre-upgraded exit row seat to a regular economy class seat, and I would have been forced to sit in economy if I hadn’t pointed it out. When I complained, a woman who seemed to be a manager threatened to deny me boarding if I made a fuss. I’ve never seen such a terrible airline. Delta is much better than this.",hawaiian-airlines,no,1,tokyo_to_anchorage,06-08-25,june_2025,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",38,priority_review_likely_violent_aggressive,"direct threat/threatening language; harassment, humiliation, racism, or discrimination language; staff/passenger conflict with aggression/abuse context",,“never seen such a terrible airline”,couple_leisure,premium_economy
REAL-VA-039,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,direct_threat; aggressive_abusive; staff_passenger_conflict,"The Gate Attendant, was rude, disrespectful & threatening in her interactions with me. She came immediately up to me while I was waiting for the flight, at gate 17 and told me my personal item was to big & I was going to have to check it. I explained I’ve flown with it on many flights & had no issues with any other American Airlines flights & in fact I had just flew in with it on March 5th on my way into Fresno. She was extremely rude, showed me the poster of what was considered an Appropriate size. Now, true mine did not meet it, so I grudgingly agreed to check it. During this aggressive conversation on her part, I told her she was being overly rude & I did not appreciate it, there was a way to go about this & she was handling this poorly. This incited her more, unfortunately. I returned to my seat but thought “I’m going to take a pic of my bag in front of the gate, door number 17, so If there is a problem with it getting lost I will have an idea of where it originated from. I personally have never checked a bag at the gate. I turned in my seat & snapped a picture. She was in the picture, because she was standing by the gate door. This action, then caused an additional, horrible reaction from this Gate Attendant. She came up to me at my seat & said she saw me take a picture of her & it was illegal to take a picture of any airlines employee, therefore I must delete it in front of her or she would call security. She said this in a loud voice. I explained why I took the picture regarding my luggage, however she did not care & told me in front of my colleagues & other passengers that I was lying. Her language & actions became more aggressive & threatening in being insistent in having me delete this picture. I told her I was unaware of the Airport or American Airlines policy on this & asked where it was posted, she then pointed across the airport at another American desk, & in hindsight I wish I would of had the time to go over where she pointed, but she knew I did not, I realize this now. She said If I did not delete the picture, she would call airport security on me. I then, became truly puzzled & started to become worried, I asked her why she was escalating this situation? This made her madder if possible & asked me in a loud voice “ Do you want to get on this plane” I said what... what are you talking about? She said “If you want to get on this plan you will have TO delete that picture” I replied I really don’t think I have to do that but, ok I will, this is getting out of control I perceived and the person who is suppose to de-escalate a situation was in fact making it worse. I told her I deleted it as she asked me too & then she called me a liar. She said I had to go through my phone & go into my deleted pictures section & show her on my phone they were deleted! I then asked her name, she gave no reply. Her Badge had been turned around. I asked her again & she said “I don’t have to tell you” I asked to speak to her supervisor & she stated she was the only one in charge. The police came, were wonderful & helpful but they had seen similar incidents with this airline. I did board plan but had to delete the 1 picture I took & had to show her & then she made me go into my recovery of phone & delete it in front of her!",american-airlines,no,1,fresno_to_phoenix_via_st._louis,12-03-20,march_2020,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",39,priority_review_likely_violent_aggressive,direct threat/threatening language; aggressive or abusive language; staff/passenger conflict with aggression/abuse context,,"""rude, disrespectful & threatening""",business,economy_class
REAL-VA-040,yes,violent_aggressive,high,reported physical confrontation or violence-related act; yelling/screaming/shouting in staff/passenger conflict,assistant_manual_check_completed,12,3,aggressive_abusive; physical_violence; staff_passenger_conflict,"We had bought separate tickets on 2 consecutive days, but mine ended up being economy and my husband + baby, premium economy. Both for basically the same price for the round-trip flights ($1348.83 for economy vs $1366.16 for premium economy). When we boarded, the economy class was packed, not a seat open. However, the premium economy was practically empty, only 5 other passengers. The seat next to my husband (baby was a lap infant) was open, because the woman assigned to it quickly changed to a different seat (nodbody wants to sit next to a baby, right?). So as the seat became open, I went and sat there, and immediately the flight attendant went to get a supervisor to scold me. The two woman ganged up on me and yelled at me, accusing me of having kicked out the other lady from her seat. I thought, what are these lies? They very meanly told me to go sit at my regular seat, 20 rows back. I obeyed, but after reaching 10000 ft of altitude I communicated my situtation to another flight attendant, to see if they could understand that I am a mother who has been separated from her baby and husband. They were very mean. They again yelled at me saying that you have to pay for that class, $500 or $800 (two people told me 2 different things). How ironic that the prices we paid for these two different classes were the same! Also, I bet that, had I been their ""friend"" or sister, the treatment would have been different. So then my husband called the manager, and very politely conveyed our situation and asked why couldn't I be with them, if there were tons of open seats available. He first said “I hear that you’ve had an encounter with all my staff”. Ok, first off, “an encounter?” Asking questions is “an encounter”?! Second, aren't the staff there to help customers? Doesn’t American Airlines always say that they are there to serve you and make your flight great? Then he said that it was the regulation, but yet, he was willing to break the regulations by letting me take my baby with me to my seat, even though he was *not* the lap infant associated with my ticket. Oh, so we break one rule, the one about swapping seats and tickets for the child, but not the rule about moving ""up"" on a seating class (barely, still economy)? While this was happening, the seat belt sign was off, so I had left my seat to go see my family. The meal time also began. The two flight attendants who had previously yelled at me in a 2-against-1 scenario, now attacked me again. ""Go back to your seat!"" ""You can't be here!"". I was just visiting my family, and all of my stuff was in our shared carry-on which my husband had! They boxed me in between two carts, they made me cry. Other passengers saw all of this and invited me to come over to their seat, so that the carts could move (since the flight attendants weren't being cooperative). People who I had never seen before in my life were very sympathetic. Some later approached me and said ""they were really out to get you"". It was a clear situation of abuse of power by American Airlines, and a lack of heart towards families with young children.",american-airlines,no,1,new_york_jfk_to_barcelona,15-12-19,december_2019,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",40,priority_review_likely_violent_aggressive,aggressive or abusive language; physical violence or assault/fight language; staff/passenger conflict with aggression/abuse context,,"""a lack of heart towards families with young children""",family_leisure,economy_class
REAL-VA-041,yes,violent_aggressive,high,"reported physical confrontation or violence-related act; police/security conflict, intervention, detention, removal, or threat context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct",assistant_manual_check_completed,12,3,aggressive_abusive; physical_violence; police_security_conflict,"After eating our meal, my wife and I fell asleep at our designated gate. When she woke, we checked and no notifications had come to the Delta app, her text messages or normal email address. I happened to look at the gate designation and then check the board for an update and noticed the gates had been changed. Since we were in Concourse B and the new gate was in A, we ran to the train made it to the gate with only 7 minutes to departure time to find the attendant on the phone laughing and obviously not on a work-related call. As she hung up, she said I've got to go deal with some rude customers. When we asked about boarding, she said they were done and offered no support for our next steps. My very frustrated wife was visibly upset and having been called rude called the attendant a name. In the ensuing incident, my wife made a gesture across the counter to see the attendant's name badge and asked for her name 3 times with no reply. At the customer service desk, we were flagged and looked at as hostile passengers from then on. We spoke with 3 different people before finding out Atlanta policemen had been called to arrest my wife for assault. Our trip to drop our son off in DC for a leadership conference has been ruined due to this company and it's horrendous customer service environment. The worst part in my mind was instead of offering help to weary, paying customers this entire staff proceeded to have my wife arrested and jailed rather than helping us find a solution for our travel dilemmas and obvious frustrations.",delta-air-lines,no,1,northwest_arkansas_to_baltimore,22-06-25,june_2025,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",41,priority_review_likely_violent_aggressive,aggressive or abusive language; physical violence or assault/fight language; police/security conflict or intervention context,,"""horrendous customer service""",family_leisure,economy_class
REAL-VA-042,yes,violent_aggressive,high,"explicit threat in airline/security/staff context; staff/passenger aggressive, abusive, harassing, humiliating, racist, or discriminatory conduct; yelling/screaming/shouting in staff/passenger conflict",assistant_manual_check_completed,12,3,direct_threat; aggressive_abusive; staff_passenger_conflict,My hands were full but U had boarding pass out but not opened I was not in front of scanner. I told her my hands were full she said open them up now because I have the power to ruin your trip and ground you! My wife walked up and she said to her I am in control and can easily ruin your trip if you upset me in any way. My wife and I were shocked. Upon approaching agent scanning boarding pass she asked what that agent was saying we told her she shook her head and said you should report her! The agent who was harassing us and threatening shouted across room saying I want that mans name! We we’re actually terrified of this aggressive women. Will never fly Jetblue out of FLL again this woman women was harassing and threatening everyone saying she is going to ruin their vacation and groin them. I did not get her name because we were trying to stay fr away from her. Very scary women! Hopefully she didn’t ground any passengers she is really using the power card for her own personal hatred for passengers,jetblue-airways,no,1,ft_lauderdale_to_provinciales,26-06-21,june_2021,Trip Verified,Mendeley/Skytrax Airline Review Data.xlsx,"Manually checked from strict 390-candidate extraction from the 64,740-row Skytrax airline review dataset.",42,priority_review_likely_violent_aggressive,direct threat/threatening language; aggressive or abusive language; staff/passenger conflict with aggression/abuse context,,"""terrified of this aggressive women""",couple_leisure,economy_class
